chapterno,score,words
212,5.075813953488374,"[('terror', 1.76), ('illness', 2.0), ('hates', 2.06), ('suffer', 2.08), ('cried', 2.2)]"
213,4.959882352941176,"[('terror', 1.76), ('cruel', 1.84), ('headache', 1.98), ('punish', 2.0), ('worst', 2.1)]"
214,4.526385542168678,"[('death', 1.54), ('cruel', 1.84), ('evil', 1.9), ('sick', 2.02), ('hated', 2.14)]"
215,4.605833333333332,"[('terror', 1.76), ('sobbing', 2.22), ('scared', 2.58), ('afraid', 2.66), ('turmoil', 3.06)]"
216,4.77157894736842,"[('death', 1.54), ('sick', 2.02), ('hate', 2.34), ('conceited', 2.6), ('losing', 2.62)]"
217,4.643111111111112,"[('tortures', 1.58), ('abusing', 1.83), ('punished', 2.0), ('hates', 2.06), ('hated', 2.14)]"
218,5.274936708860759,"[('torture', 1.58), ('hated', 2.14), ('divorce', 2.18), ('hatred', 2.22), ('hate', 2.34)]"
219,4.8432142857142875,"[('evil', 1.9), ('punish', 2.0), ('sick', 2.02), ('sickly', 2.02), ('hated', 2.14)]"
220,5.600750000000002,"[('enjoy', 7.66), ('succeed', 7.76), ('great', 7.88), ('friends', 7.92), ('love', 8.42)]"
221,5.885094339622642,"[('delighted', 7.78), ('hero', 7.8), ('splendid', 7.86), ('great', 7.88), ('smile', 8.1)]"
222,5.178749999999999,"[('war', 1.8), ('failed', 1.84), ('poor', 2.32), ('dangerous', 2.44), ('thief', 2.94)]"
223,4.371052631578947,"[('death', 1.54), ('unhappy', 2.12), ('poor', 2.32), ('hating', 2.44), ('shot', 2.5)]"
224,5.231489361702128,"[('death', 1.54), ('angry', 2.32), ('attacks', 2.46), ('useless', 2.52), ('ache', 2.68)]"
225,5.940196078431374,"[('mother', 7.68), ('enjoying', 7.84), ('great', 7.88), ('healthy', 8.02), ('smiled', 8.08)]"
226,5.270188679245284,"[('fear', 2.32), ('worried', 2.42), ('afraid', 2.66), ('struggling', 2.72), ('wounding', 2.96)]"
227,5.179423076923074,"[('death', 1.54), ('terror', 1.76), ('tortured', 1.82), ('lost', 2.76), ('problems', 2.92)]"
228,4.9849056603773585,"[('suicide', 1.3), ('cruel', 1.84), ('fear', 2.32), ('hateful', 2.34), ('shooting', 2.52)]"
229,4.76857142857143,"[('punished', 2.0), ('failure', 2.06), ('disappointed', 2.26), ('shooting', 2.52), ('annoyed', 2.58)]"
230,4.968292682926828,"[('painful', 2.12), ('painfully', 2.12), ('infected', 2.84), ('bury', 2.93), ('bitter', 3.0)]"
231,5.389594594594593,"[('free', 7.96), ('loving', 7.96), ('joyfully', 8.16), ('love', 8.42), ('happiness', 8.44)]"
232,5.468518518518517,"[('mother', 7.68), ('peace', 7.86), ('great', 7.88), ('joyful', 8.16), ('joyfully', 8.16)]"
233,5.407654320987654,"[('peace', 7.86), ('great', 7.88), ('flowering', 7.88), ('smiled', 8.08), ('happy', 8.3)]"
234,4.878235294117647,"[('kill', 1.56), ('war', 1.8), ('suffering', 2.22), ('beating', 2.56), ('fight', 2.7)]"
235,4.603095238095237,"[('killing', 1.7), ('war', 1.8), ('failed', 1.84), ('cried', 2.2), ('poor', 2.32)]"
236,5.133409090909091,"[('killed', 1.56), ('painfully', 2.12), ('ashamed', 2.59), ('crash', 2.6), ('struggling', 2.72)]"
